time,open,high,low,close,(blank),(blank),Chars,(blank),(blank),(blank),(blank),Bullish Micro Trend,Bearish Micro Trend,Alpha Track,WMA,TD8,TD8,TD9,TD9,Big Bull Arrow,Big Bear Arrow,Over-Bought,Over-Sold,RSI,RSI Line 2,RSI Line 3,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,Net Longs,Net Shorts,Net Shorts,Net Ratio,Longs (Open),Longs (High,Longs (Low),Longs (Close),Shorts (Open),Shorts (High,Shorts (Low),Shorts (Close),Delta (Open),Delta (High,Delta (Low),Delta (Close),Ratio (Open),Ratio (High,Ratio (Low),Ratio (Close),Plot,Plot,Plot,Plot,RSI 100,RSI 70,RSI 50,RSI 30,RSI 0,Shapes,Histogram
2025-03-09T00:55:00-05:00,0.033101,0.033569,0.031439,0.032368,NaN,0,0,0,0,0,0,0,1,0.03296256575600285,0.034570800000000006,NaN,NaN,NaN,NaN,0,0,0.039112888901882435,0.02829158064071813,50.5312384329516,52.7666744962034,55.06741899649735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,-9.519468680817848
2025-03-09T01:00:00-05:00,0.032368,0.032368,0.03165,0.031929,NaN,0,0,0,0,0,0,0,1,0.03294389990971122,0.03392531111111111,NaN,NaN,NaN,NaN,0,0,0.038592918721009596,0.029545148741159582,49.46417930282304,51.115426899513224,53.09142294800529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,-7.4093872053825836
2025-03-09T01:05:00-05:00,0.03135,0.031357,0.030013,0.030473,NaN,0,0,0,0,0,0,0,1,0.03294389990971122,0.03304128888888889,NaN,NaN,NaN,NaN,0,0,0.038501609016464995,0.03007031507289197,45.995044874691395,48.55523588710231,50.8233294175538,45.995044874691395,NaN,45.995044874691395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,-1.3681807665977566
2025-03-09T01:10:00-05:00,0.030516,0.031274,0.030516,0.03109,NaN,0,0,0,0,0,0,0,1,0.03294389990971122,0.03243811111111111,NaN,NaN,NaN,NaN,0,0,0.03859502950325863,0.030293413966958564,47.6699489977084,48.11259244240536,49.46796092997958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,6.881552531786746
2025-03-09T01:15:00-05:00,0.03109,0.03155,0.031089,0.03151,NaN,0,0,0,0,0,0,0,1,0.03294389990971122,0.032028622222222226,NaN,NaN,NaN,NaN,0,0,0.038579074199474685,0.030209527706401125,48.83325230995003,48.47292237617769,48.97044165307864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,4.684363149676596
2025-03-09T01:20:00-05:00,0.03151,0.032414,0.031507,0.032078,NaN,0,0,0,0,0,0,0,0,0.03294389990971122,0.03186995555555556,NaN,NaN,NaN,NaN,0,0,0.0384712173648337,0.030098042361406667,50.43788403672976,49.455403206453724,49.21292242976618,NaN,NaN,NaN,NaN,50.43788403672976,NaN,50.43788403672976,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,6.335043497657811
2025-03-09T01:25:00-05:00,0.032078,0.032414,0.031386,0.03175,NaN,0,0,0,0,0,0,0,0,0.03294389990971122,0.031709244444444444,NaN,NaN,NaN,NaN,0,0,0.03827474577124466,0.0299912296403031,49.473019877819446,49.46421154213658,49.33856698595138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,-0.6040796541903646
2025-03-09T01:30:00-05:00,0.03175,0.03177,0.030699,0.0315,NaN,0,0,0,0,0,0,0,1,0.03294389990971122,0.031601555555555556,NaN,NaN,NaN,NaN,0,0,0.03822842714908139,0.029945620337769138,48.708194663913474,49.08620310302503,49.2123850444882,48.708194663913474,NaN,48.708194663913474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,0.7526742670075386
2025-03-09T01:35:00-05:00,0.0315,0.032979,0.031492,0.032969,NaN,0,0,0,0,0,0,0,0,0.03294389990971122,0.031844311111111114,NaN,NaN,NaN,NaN,0,0,0.03816231088413046,0.029958042333513672,53.278804916755384,51.18250400989021,50.197444527189205,NaN,NaN,NaN,NaN,53.278804916755384,NaN,53.278804916755384,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,50.060785742039414
2025-03-09T01:40:00-05:00,0.032979,0.033051,0.032779,0.032816,NaN,0,0,0,0,0,0,0,0,0.03294389990971122,0.032059355555555565,NaN,NaN,NaN,NaN,0,0,0.03799221536148828,0.029959766752199954,52.751555878775264,51.96702994433274,51.08223723576097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,5.583689427325055
